user_id,user_first_name,user_last_name,user_email,user_mobile_number,user_password,user_membership_status,address-id,address-country,address-state,address-city,address-postcode,address-type,category_id,category_name,category_description
5953,Walther,Gerard,wgerardm2@samsung.com,(316) 6035701,lE2+A2DW>Hjp,Not Prime,195,United States,Kansas,Wichita,67236,Business,14,Books,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede
3047,Edy,Caudrey,ecaudreym3@addthis.com,(303) 4949355,eC2%pi0zlsB,Prime,44,United States,Colorado,Denver,80217,Residential,12,Books,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat
4626,Dante,Hessel,dhesselm4@dot.gov,(404) 4083073,xV1_\Q_#c,Not Prime,99,United States,Georgia,Atlanta,31136,Residential,9,Books,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum
6210,Fanya,Wheatley,fwheatleym5@unblog.fr,(323) 5797247,iF3<cZKk#Bs%,Not Prime,198,United States,California,Los Angeles,90094,Residential,14,Grocery & Gourmet Food,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante
4496,Aline,Hawk,ahawkm6@jigsy.com,(352) 8924025,nZ6<yC%=ZLk.g,Prime,158,United States,Florida,Ocala,34479,Residential,10,Electronics,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
8895,Shandeigh,Harteley,sharteleym7@ftc.gov,(615) 6694767,"iP7!,g/}WR|c<ZiG",Prime,55,United States,Tennessee,Nashville,37205,Residential,6,Shoes & Jewelry,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam
4403,Malina,Hares,mharesm8@a8.net,(415) 2662956,eA9$Za??C,Prime,8,United States,California,San Francisco,94110,Residential,11,Clothing,nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio
9896,Karna,Dugdale,kdugdalem9@ask.com,(402) 7099749,fU7?.)M2a8`,Prime,26,United States,Nebraska,Lincoln,68517,Residential,2,Books,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum
2805,Barbette,Hamshere,bhamsherema@elegantthemes.com,(915) 7094352,rV2(IM_JpNv,Prime,198,United States,Texas,El Paso,88519,Residential,13,Clothing,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut
9131,Kriste,Hedditch,khedditchmb@webmd.com,(404) 6698886,aK0'ed`I~8Dw,Prime,170,United States,Georgia,Lawrenceville,30045,Business,9,Books,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non
6064,Serge,Trayes,strayesmc@state.gov,(816) 4315473,iW2(T+qLZrs,Prime,173,United States,Missouri,Lees Summit,64082,Residential,2,Clothing,donec diam neque vestibulum eget vulputate ut ultrices vel augue
2817,Karylin,Myderscough,kmyderscoughmd@wisc.edu,(517) 5091714,"vT3)WE5Z3&Z~</7,",Prime,19,United States,Michigan,Lansing,48930,Residential,13,Grocery & Gourmet Food,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh
1364,Latrina,Creany,lcreanyme@senate.gov,(843) 7116708,cP0.yBdvlEGsy&i,Not Prime,161,United States,South Carolina,Florence,29505,Residential,8,Electronics,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis
6730,Abdel,Crickmore,acrickmoremf@goodreads.com,(202) 6868795,qR1+.veA4(,Prime,149,United States,District of Columbia,Washington,20337,Residential,12,Clothing,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
1018,Meris,Trenfield,mtrenfieldmg@marketwatch.com,(319) 8408078,"hI3#wNX|pR}""2",Not Prime,123,United States,Iowa,Cedar Rapids,52410,Residential,14,Books,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam
1947,Wernher,Boote,wbootemh@tinyurl.com,(417) 1375053,iC0@YRat'X(eF,Not Prime,79,United States,Missouri,Springfield,65810,Residential,6,Books,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum
9470,Euphemia,Kubala,ekubalami@upenn.edu,(636) 8593333,cV7\2+o2qd+\,Prime,94,United States,Missouri,Saint Louis,63131,Residential,12,Books,ut volutpat sapien arcu sed augue aliquam erat volutpat in
3528,Averill,Aspell,aaspellmj@cam.ac.uk,(501) 4166670,bF7)5cXOo,Prime,156,United States,Arkansas,Little Rock,72209,Residential,6,Clothing,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat
3227,Cinnamon,McGiveen,cmcgiveenmk@google.com.hk,(404) 6272077,zJ2?|}$Ivo,Prime,92,United States,Georgia,Atlanta,30328,Residential,6,Shoes & Jewelry,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu
9238,Beverley,Preble,bprebleml@goodreads.com,(571) 8762499,tP9\6{L8k/(,Prime,46,United States,Virginia,Dulles,20189,Residential,15,Clothing,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque
1209,Spencer,Aglione,saglionemm@marketwatch.com,(954) 5630307,gU6+mKNhWZJu,Not Prime,12,United States,Florida,West Palm Beach,33411,Residential,4,Books,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper
1928,Randal,Hawkeridge,rhawkeridgemn@uiuc.edu,(757) 4366412,pU5'\'>V'Y92b,Prime,180,United States,Virginia,Norfolk,23504,Business,6,Shoes & Jewelry,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
4131,Helen-elizabeth,Larimer,hlarimermo@scientificamerican.com,(202) 8990373,cW2$oal/@i$x,Prime,126,United States,District of Columbia,Washington,20337,Other,14,Electronics,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget
8940,Esra,Pydcock,epydcockmp@bluehost.com,(334) 2485073,"gZ7\fOv$RN+""0Hj",Not Prime,195,United States,Alabama,Montgomery,36104,Business,7,Electronics,curabitur in libero ut massa volutpat convallis morbi odio odio elementum
8043,Vaughn,Fonzone,vfonzonemq@lulu.com,(713) 4287678,jA3\ZxzrSt~,Not Prime,43,United States,Texas,Houston,77260,Residential,9,Books,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis
7824,Darrin,Headon,dheadonmr@dyndns.org,(214) 5785544,kF8<.z{?rG7u,Prime,162,United States,Texas,Dallas,75236,Residential,7,Clothing,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra
2680,Lonna,Klimpke,lklimpkems@mlb.com,(312) 2289141,qV0`wms#QE,Prime,4,United States,Illinois,Chicago,60614,Residential,13,Books,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate
5838,Bertrando,Trundler,btrundlermt@dion.ne.jp,(407) 1965982,"zE3\,nZ~5tJ,P",Prime,127,United States,Florida,Orlando,32885,Residential,9,Grocery & Gourmet Food,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices
7313,Arleen,Smaile,asmailemu@dagondesign.com,(561) 5455379,"eW4""6058Ok",Prime,155,United States,Florida,Boca Raton,33499,Business,9,Books,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed
2676,Roze,Peirone,rpeironemv@imgur.com,(619) 4189264,hH8}B?E@,Not Prime,70,United States,California,San Diego,92165,Other,12,Books,nunc nisl duis bibendum felis sed interdum venenatis turpis enim
6702,Tani,Gillatt,tgillattmw@cam.ac.uk,(205) 9703552,lZ0*ABi+}5F,Not Prime,152,United States,Alabama,Birmingham,35254,Residential,13,Books,ut at dolor quis odio consequat varius integer ac leo pellentesque
9650,Dorie,Grassett,dgrassettmx@chron.com,(405) 6698538,mF1(kA\~dH+!,Not Prime,46,United States,Oklahoma,Oklahoma City,73190,Other,8,Books,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna
1226,Ulrike,Adamoli,uadamolimy@npr.org,(720) 1083714,rG6\M*=2,Prime,84,United States,Colorado,Denver,80204,Residential,6,Clothing,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
1512,Perla,Heffron,pheffronmz@google.pl,(504) 6418493,zC0?|=4@$*o,Prime,20,United States,Louisiana,New Orleans,70174,Residential,4,Shoes & Jewelry,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur
3520,Sally,Trembath,strembathn0@liveinternet.ru,(716) 9773245,gV4+<os|xS&NjE,Not Prime,109,United States,New York,Buffalo,14276,Business,15,Shoes & Jewelry,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate
4975,Marcile,Alvey,malveyn1@pbs.org,(214) 9244933,gM4.{t}tB$>/naO,Prime,68,United States,Texas,Dallas,75260,Business,14,Clothing,morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
9708,Gisele,Videneev,gvideneevn2@geocities.com,(304) 7051691,tY4\\7+a/Kh'y2h,Prime,126,United States,West Virginia,Charleston,25336,Residential,5,Books,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget
5170,Phaidra,Renzini,prenzinin3@weebly.com,(704) 8261551,xP2(tVCcX$=a,Prime,31,United States,North Carolina,Charlotte,28235,Residential,12,Electronics,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas
3930,Jarad,Grigoletti,jgrigolettin4@reuters.com,(817) 7331052,cA6(lLOK,Not Prime,143,United States,Texas,Fort Worth,76121,Residential,8,Clothing,parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis
6699,Johnathon,Colwell,jcolwelln5@paypal.com,(661) 4187519,cX8)9.(SP2s,Prime,102,United States,California,Lancaster,93584,Residential,9,Books,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci
6201,Fenelia,Footer,ffootern6@kickstarter.com,(775) 6121601,"gS6*NE,q!An6ssz",Not Prime,115,United States,Nevada,Reno,89510,Business,2,Electronics,purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
8132,Legra,Shepherdson,lshepherdsonn7@rediff.com,(410) 1646322,xL7~6l{PV,Prime,2,United States,Maryland,Baltimore,21216,Residential,8,Electronics,nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a
9711,Fania,Toun,ftounn8@mtv.com,(615) 3166547,xF2+8RHk44O,Not Prime,151,United States,Tennessee,Nashville,37220,Residential,6,Electronics,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
8669,Mar,Hearle,mhearlen9@howstuffworks.com,(612) 8131441,xZ6'+\'BXCH`1HBB,Prime,193,United States,Minnesota,Minneapolis,55458,Business,15,Electronics,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero
9156,Dianne,Whitloe,dwhitloena@ucoz.ru,(727) 3866981,gI5@CyWgB=@,Prime,38,United States,Florida,Saint Petersburg,33710,Business,4,Books,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus
3277,Felita,Daulby,fdaulbynb@webnode.com,(229) 1681685,"gA1""G*k=*`yJ&",Prime,41,United States,Georgia,Valdosta,31605,Residential,15,Electronics,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt
2460,Alexia,O'Fallon,aofallonnc@live.com,(229) 7704001,xX4#?JW\94$x'WQn,Prime,178,United States,Georgia,Valdosta,31605,Residential,2,Books,integer ac neque duis bibendum morbi non quam nec dui luctus
1723,Emelen,Garmans,egarmansnd@alexa.com,(757) 6282575,lT3)=)2U,Prime,172,United States,Virginia,Chesapeake,23324,Residential,8,Grocery & Gourmet Food,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
9848,Carmen,Burnside,cburnsidene@fotki.com,(813) 8829013,"bM8,E<4R9",Prime,190,United States,Florida,Tampa,33647,Business,12,Grocery & Gourmet Food,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a
6553,Benedict,Shoubridge,bshoubridgenf@imgur.com,(907) 6179909,nU3`lqVHD,Not Prime,189,United States,Alaska,Anchorage,99507,Residential,10,Clothing,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed
2157,Gretta,Achromov,gachromovng@slideshare.net,(513) 2226785,zD5&=YS|,Prime,154,United States,Ohio,Cincinnati,45264,Residential,14,Clothing,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi
9093,Asia,Gatsby,agatsbynh@1und1.de,(480) 5585296,fQ1?PxYQ@jW?6,Not Prime,124,United States,Arizona,Tempe,85284,Business,1,Books,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut
6844,Cathlene,Rushton,crushtonni@1688.com,(303) 2357021,kX6~d9w'!R~0,Not Prime,88,United States,Colorado,Englewood,80150,Other,13,Books,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in
1057,Giffy,Treamayne,gtreamaynenj@jigsy.com,(251) 5968104,"fE6,6ezg@>W",Prime,77,United States,Alabama,Mobile,36641,Residential,13,Electronics,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
5903,Gianni,Chatterton,gchattertonnk@earthlink.net,(415) 3480350,cS7}YAF/=iL\Bgq,Prime,158,United States,California,San Francisco,94121,Residential,12,Books,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam
4344,Del,Carnduff,dcarnduffnl@hatena.ne.jp,(310) 7257158,aZ5?&fp~wB,Not Prime,130,United States,California,Santa Monica,90410,Business,9,Grocery & Gourmet Food,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
7878,Ainslie,De Carlo,adecarlonm@a8.net,(612) 5247918,"bZ6""~Qm=PytgcO%N",Prime,196,United States,Minnesota,Saint Paul,55108,Residential,8,Clothing,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl
6889,Hollie,Mapstone,hmapstonenn@fema.gov,(443) 1372460,tA9$%6oI),Prime,143,United States,Maryland,Annapolis,21405,Business,4,Books,montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis
8372,Tilly,Bowick,tbowickno@imgur.com,(812) 8521103,"iN9@7&yv2,i""eU",Not Prime,53,United States,Indiana,Bloomington,47405,Residential,2,Books,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum
6242,Ettie,Baseley,ebaseleynp@imageshack.us,(602) 5568732,lE5*MOB<.fL{,Prime,132,United States,Arizona,Phoenix,85072,Business,5,Electronics,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum
2697,Joletta,Braunroth,jbraunrothnq@miitbeian.gov.cn,(225) 3095432,"oS8""bx9i`iO.>,",Prime,154,United States,Louisiana,Baton Rouge,70836,Residential,12,Toys & Games,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec
8527,Lydia,Pervoe,lpervoenr@cisco.com,(407) 4610339,hU7<~s}'a1Nn,Prime,193,United States,Florida,Orlando,32868,Residential,13,Grocery & Gourmet Food,erat volutpat in congue etiam justo etiam pretium iaculis justo
5724,Nobie,Varey,nvareyns@purevolume.com,(217) 2111566,hM6.zn/~bq!,Prime,163,United States,Illinois,Champaign,61825,Residential,9,Books,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis
1897,Burnaby,Edgin,bedginnt@buzzfeed.com,(405) 9511926,gB2<ndGIm9U,Prime,175,United States,Oklahoma,Oklahoma City,73129,Residential,13,Books,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
8951,Pren,Quickenden,pquickendennu@webeden.co.uk,(816) 9323868,yF9?lsWO6,Not Prime,143,United States,Missouri,Lees Summit,64082,Residential,15,Books,eros viverra eget congue eget semper rutrum nulla nunc purus
6140,Kev,Webber,kwebbernv@earthlink.net,(617) 7838636,kB2&g(!e,Not Prime,33,United States,Massachusetts,Springfield,01114,Residential,10,Books,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
3789,Stephi,Bohan,sbohannw@blogger.com,(757) 3066292,hR6'eP+X=dBDm6,Not Prime,32,United States,Virginia,Norfolk,23504,Business,14,Books,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique
4012,Arabela,Montfort,amontfortnx@mapquest.com,(321) 8665715,sI8|n4voL,Prime,128,United States,Florida,Orlando,32835,Business,5,Electronics,amet justo morbi ut odio cras mi pede malesuada in imperdiet et
3821,Thorstein,Woffinden,twoffindenny@adobe.com,(210) 6445756,"aV1\H6'+!j""hCb{",Prime,62,United States,Texas,San Antonio,78220,Residential,11,Electronics,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis
9125,Marcello,Varvell,mvarvellnz@forbes.com,(702) 1351553,oW4|gh+ThD_h`0U,Prime,133,United States,Nevada,Las Vegas,89135,Residential,12,Books,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi
3687,Angelina,Peasgood,apeasgoodo0@tmall.com,(804) 6122037,rO8#7JhbbE',Prime,101,United States,Virginia,Richmond,23242,Residential,4,Clothing,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem
6302,Neysa,Skipton,nskiptono1@naver.com,(360) 5954919,vQ3(q0Co}F|om,Prime,83,United States,Washington,Vancouver,98664,Residential,6,Clothing,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit
3778,Amalee,O'Glessane,aoglessaneo2@newsvine.com,(202) 7234350,oW6`_nX~Fy#pGw6,Not Prime,166,United States,Maryland,Laurel,20709,Residential,12,Books,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis
9089,Alejandro,Crowder,acrowdero3@zimbio.com,(804) 7743050,"zV1=OB,$r",Prime,28,United States,Virginia,Richmond,23285,Residential,10,Grocery & Gourmet Food,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit
9798,Caldwell,Simkovich,csimkovicho4@hibu.com,(814) 4249706,aJ9+|d'cYyl`,Prime,9,United States,Pennsylvania,Erie,16550,Residential,8,Clothing,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est
3382,Ettore,Lafoy,elafoyo5@51.la,(314) 2116117,oZ5'NB%mLFlAje,Prime,40,United States,Missouri,Saint Louis,63136,Residential,2,Grocery & Gourmet Food,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit
5735,Mattias,Cockerell,mcockerello6@prweb.com,(315) 2128967,kV5=QZ_d49M`P{!,Prime,79,United States,New York,Syracuse,13205,Residential,3,Books,in eleifend quam a odio in hac habitasse platea dictumst maecenas
2294,Karlotte,Millea,kmilleao7@ox.ac.uk,(305) 5664245,"zS0>B}),6",Prime,49,United States,Florida,Clearwater,34620,Residential,1,Clothing,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere
5528,Joan,Scyone,jscyoneo8@chronoengine.com,(617) 6965910,cC8&$xFl5JkP,Prime,30,United States,Massachusetts,Boston,02203,Residential,8,Books,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus
1501,Mathilda,O' Cuolahan,mocuolahano9@cnbc.com,(209) 1239616,yC1(q`$sH!)Q,Prime,35,United States,California,Fresno,93704,Business,2,Books,eu est congue elementum in hac habitasse platea dictumst morbi
9707,Cassie,Paliser,cpaliseroa@buzzfeed.com,(203) 4253252,lY9!<0@BZ,Prime,168,United States,Connecticut,Waterbury,06721,Business,15,Books,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus
2113,Raimund,Gibard,rgibardob@google.com.hk,(512) 3616929,"rA4,O1/HR&.c",Prime,32,United States,Texas,Austin,78759,Residential,10,Toys & Games,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque
9839,Kitti,Iacobucci,kiacobuccioc@cisco.com,(571) 9067410,uL6_*kmi,Prime,137,United States,Virginia,Alexandria,22313,Residential,14,Shoes & Jewelry,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque
8619,Friederike,Howley,fhowleyod@uol.com.br,(918) 8183830,cC1%IN}7,Prime,79,United States,Oklahoma,Tulsa,74193,Residential,9,Toys & Games,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo
2163,Guglielmo,Knoble,gknobleoe@ocn.ne.jp,(415) 5124560,eQ3++2Su.,Prime,140,United States,California,San Francisco,94154,Residential,13,Clothing,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut
6978,Faina,Leadley,fleadleyof@slashdot.org,(915) 6168063,mM4=QGd)~TK,Prime,156,United States,Texas,El Paso,79940,Business,12,Books,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque
9061,Stanford,Jeary,sjearyog@scientificamerican.com,(915) 9285826,oT6'i1P1OV/HF?,Not Prime,13,United States,Texas,El Paso,79934,Residential,15,Clothing,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt
5437,Si,Sambells,ssambellsoh@howstuffworks.com,(562) 3439753,vG3?E'>Io\,Prime,56,United States,California,Long Beach,90831,Business,11,Electronics,pellentesque volutpat dui maecenas tristique est et tempus semper est quam
4533,Renate,Bagnal,rbagnaloi@disqus.com,(305) 6104461,xX1?bEm\Ewa,Prime,90,United States,Florida,Miami Beach,33141,Residential,1,Books,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo
9359,Elston,Hellewell,ehellewelloj@newsvine.com,(614) 3900870,"yR9)Ch(8MsPkm1""$",Prime,91,United States,Ohio,Columbus,43210,Business,10,Electronics,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus
5260,Hirsch,Fretter,hfretterok@indiatimes.com,(772) 5794772,zB7_pJ*v),Prime,106,United States,Florida,Fort Pierce,34981,Residential,4,Books,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent
9421,Olly,Puller,opullerol@marriott.com,(239) 1985955,eJ1~cFSA?FmC6+,Prime,136,United States,Florida,Naples,34108,Residential,15,Books,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla
9680,Aloise,Sills,asillsom@cbsnews.com,(717) 9442773,pB2>=xo(?Z.,Not Prime,35,United States,Pennsylvania,Harrisburg,17126,Business,4,Toys & Games,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis
1219,Calvin,Joyce,cjoyceon@fastcompany.com,(303) 9589060,jN7{BDypGWY*ri,Not Prime,91,United States,Colorado,Littleton,80126,Business,11,Shoes & Jewelry,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est
9199,Stefa,Belk,sbelkoo@facebook.com,(212) 1910780,kY8.!)682ly,Not Prime,168,United States,New York,New York City,10175,Business,2,Books,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque
2408,Lona,Risby,lrisbyop@xrea.com,(303) 6286927,iO9`9gunHG{d9m,Prime,61,United States,Colorado,Denver,80204,Business,5,Books,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam
7963,Eldridge,Ogglebie,eogglebieoq@creativecommons.org,(806) 7942225,mS6%>!H>R,Prime,169,United States,Texas,Lubbock,79491,Residential,8,Books,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
6288,Isabelita,Attwell,iattwellor@foxnews.com,(612) 8235234,gX9`O51_,Prime,14,United States,Minnesota,Minneapolis,55448,Residential,14,Clothing,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in
3406,Wandie,Engelmann,wengelmannos@hostgator.com,(405) 7897452,rY9{kn4G,Prime,169,United States,Oklahoma,Oklahoma City,73129,Residential,7,Books,nulla sed accumsan felis ut at dolor quis odio consequat
1891,Netti,Ions,nionsot@wikispaces.com,(718) 2533628,rB5@9M.y4&?@5t,Not Prime,22,United States,New York,Bronx,10459,Residential,13,Electronics,pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in
3843,Sandro,Lampel,slampelou@sina.com.cn,(720) 5135922,eF0?y5JAf+,Not Prime,157,United States,Colorado,Denver,80204,Business,10,Books,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin
7378,Elia,Niblett,eniblettov@ox.ac.uk,(907) 9600059,jT0|H|`B9E!ayT2,Prime,176,United States,Alaska,Anchorage,99507,Residential,7,Shoes & Jewelry,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce
5384,Jehanna,Bunney,jbunneyow@state.tx.us,(512) 1685412,tX5\IweK6r3(9\X,Prime,196,United States,Texas,Austin,78737,Residential,5,Grocery & Gourmet Food,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
5352,Jennie,Vater,jvaterox@barnesandnoble.com,(210) 6144994,dY5*pQte<,Prime,188,United States,Texas,San Antonio,78205,Residential,10,Clothing,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec
2948,Wright,Schuh,wschuhoy@tmall.com,(432) 8035941,oS9>Q|d+=F~,Not Prime,108,United States,Texas,Midland,79710,Business,1,Books,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing
8985,Marsiella,Clarey,mclareyoz@xrea.com,(614) 9505439,wN3$hfo}xfAI6,Not Prime,115,United States,Ohio,Columbus,43220,Residential,13,Toys & Games,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum
3673,Claribel,Bramer,cbramerp0@shareasale.com,(202) 3415671,mZ6(($`%=U,Not Prime,196,United States,District of Columbia,Washington,20566,Residential,11,Books,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat
8293,Ramonda,Rainbow,rrainbowp1@addtoany.com,(781) 2338393,"bY5(&YA+7$""6**",Prime,152,United States,Massachusetts,Boston,02283,Residential,3,Books,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus
8136,Sadella,Janikowski,sjanikowskip2@irs.gov,(205) 2422468,"dA0(!XcaOE@>),Q",Prime,92,United States,Alabama,Birmingham,35254,Residential,1,Grocery & Gourmet Food,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit
1172,Biddie,Gilhouley,bgilhouleyp3@hubpages.com,(407) 9961098,"vZ7<>!~>,.ho_iuY",Prime,81,United States,Florida,Kissimmee,34745,Residential,8,Grocery & Gourmet Food,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius
1024,Rodie,Gunston,rgunstonp4@foxnews.com,(312) 3833953,rJ6/i#@MMft~o}pn,Prime,114,United States,Illinois,Chicago,60624,Business,15,Electronics,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi
